Date,Portfolio Return,Market Return
2020-09-30,0.140830674960982,0.01944276325654737
2020-10-31,0.07230663726619624,-0.023861535862061523
2020-11-30,0.45550318400099243,0.08576139161867458
2020-12-31,-0.0736132618603571,-0.005319641589033086
2021-01-31,0.16214970978966903,0.04780697402642453
