Date,NIO,WKHS,CRSR,IWDA.AS,SXR8.DE
2019-12-31,4.019999980926514,3.0399999618530273,,56.11000061035156,
2020-01-02,3.7200000286102295,3.069999933242798,,56.71500015258789,287.67999267578125
2020-01-03,3.8299999237060547,3.069999933242798,,56.685001373291016,288.05999755859375
2020-01-06,3.680000066757202,3.2100000381469727,,56.529998779296875,287.44000244140625
2020-01-07,3.240000009536743,3.2899999618530273,,56.900001525878906,289.3900146484375
2020-01-08,3.390000104904175,3.390000104904175,,57.08000183105469,290.760009765625
2020-01-09,3.4600000381469727,3.4649999141693115,,57.46500015258789,293.1300048828125
2020-01-10,3.509999990463257,3.430000066757202,,57.41999816894531,293.0899963378906
2020-01-13,3.700000047683716,3.569999933242798,,57.375,292.6300048828125
2020-01-14,3.759999990463257,3.6600000858306885,,57.584999084472656,293.739990234375
2020-01-15,4.289999961853027,3.609999895095825,,57.61000061035156,293.989990234375
2020-01-16,4.369999885559082,3.5299999713897705,,57.845001220703125,295.260009765625
2020-01-17,4.670000076293945,3.2899999618530273,,58.29999923706055,297.9100036621094
2020-01-20,,,,58.375,298.2900085449219
2020-01-21,5.170000076293945,3.3399999141693115,,58.29499816894531,298.2699890136719
2020-01-22,4.789999961853027,3.109999895095825,,58.400001525878906,298.79998779296875
2020-01-23,4.920000076293945,3.1500000953674316,,58.185001373291016,298.1700134277344
2020-01-24,4.659999847412109,3.0899999141693115,,58.470001220703125,299.1099853515625
2020-01-27,4.010000228881836,3.0799999237060547,,57.22999954223633,293.2099914550781
2020-01-28,4.210000038146973,3.0,,57.834999084472656,296.1499938964844
2020-01-29,4.269999980926514,2.940000057220459,,58.0,297.19000244140625
2020-01-30,4.079999923706055,2.759999990463257,,57.349998474121094,293.75
2020-01-31,3.7799999713897705,3.2100000381469727,,56.689998626708984,290.95001220703125
2020-02-03,4.059999942779541,3.130000114440918,,57.04999923706055,292.54998779296875
2020-02-04,4.510000228881836,3.069999933242798,,58.08000183105469,297.8999938964844
2020-02-05,4.389999866485596,3.0899999141693115,,58.61000061035156,300.45001220703125
2020-02-06,4.079999923706055,3.049999952316284,,59.04999923706055,303.07000732421875
2020-02-07,3.809999942779541,3.0399999618530273,,59.025001525878906,303.4200134277344
2020-02-10,3.869999885559082,3.200000047683716,,59.165000915527344,304.70001220703125
2020-02-11,3.9600000381469727,3.3499999046325684,,59.60499954223633,306.80999755859375
2020-02-12,4.070000171661377,3.390000104904175,,59.94499969482422,308.54998779296875
2020-02-13,4.03000020980835,3.559999942779541,,60.15999984741211,310.29998779296875
2020-02-14,3.7699999809265137,3.319999933242798,,60.15999984741211,310.4100036621094
2020-02-17,,,,60.345001220703125,311.55999755859375
2020-02-18,3.799999952316284,3.359999895095825,,59.95000076293945,309.5400085449219
2020-02-19,4.079999923706055,3.490000009536743,,60.564998626708984,312.9599914550781
2020-02-20,4.260000228881836,3.740000009536743,,59.904998779296875,309.2799987792969
2020-02-21,4.079999923706055,3.6700000762939453,,59.529998779296875,307.0799865722656
2020-02-24,3.880000114440918,3.5,,,
2020-02-25,4.400000095367432,3.549999952316284,,56.59000015258789,292.1199951171875
2020-02-26,4.340000152587891,3.569999933242798,,56.39500045776367,289.75
2020-02-27,4.139999866485596,3.119999885559082,,53.94499969482422,277.17999267578125
2020-02-28,4.130000114440918,3.009999990463257,,51.78499984741211,264.5
2020-03-02,4.110000133514404,2.8499999046325684,,,
2020-03-03,4.059999942779541,2.890000104904175,,52.970001220703125,271.9800109863281
2020-03-04,3.869999885559082,3.0899999141693115,,53.43000030517578,274.239990234375
2020-03-05,3.7200000286102295,2.9200000762939453,,53.040000915527344,273.3299865722656
2020-03-06,3.549999952316284,2.799999952316284,,50.81999969482422,260.20001220703125
2020-03-09,3.2899999618530273,2.5,,,
2020-03-10,3.5,2.640000104904175,,47.18000030517578,243.00999450683594
2020-03-11,3.319999933242798,2.2100000381469727,,47.26499938964844,245.35000610351562
2020-03-12,3.130000114440918,1.9500000476837158,,43.04499816894531,225.63999938964844
2020-03-13,3.109999895095825,1.6699999570846558,,43.755001068115234,228.61000061035156
2020-03-16,2.940000057220459,1.4700000286102295,,,
2020-03-17,2.9000000953674316,1.590000033378601,,43.209999084472656,227.44000244140625
2020-03-18,2.430000066757202,1.5700000524520874,,41.650001525878906,218.33999633789062
2020-03-19,2.380000114440918,1.5399999618530273,,42.3650016784668,223.35000610351562
2020-03-20,2.4000000953674316,1.590000033378601,,42.625,221.4499969482422
2020-03-23,2.369999885559082,1.5700000524520874,,,
2020-03-24,2.5999999046325684,1.75,,43.564998626708984,224.9499969482422
2020-03-25,2.759999990463257,2.049999952316284,,44.78499984741211,230.83999633789062
2020-03-26,2.930000066757202,1.940000057220459,,45.58000183105469,235.10000610351562
2020-03-27,2.8399999141693115,2.0,,44.4900016784668,229.8699951171875
2020-03-30,2.7100000381469727,1.7400000095367432,,,
2020-03-31,2.7799999713897705,1.809999942779541,,46.13999938964844,239.6199951171875
2020-04-01,2.6500000953674316,1.7100000381469727,,44.189998626708984,228.7899932861328
2020-04-02,2.390000104904175,1.659999966621399,,44.59000015258789,230.8300018310547
2020-04-03,2.4000000953674316,1.659999966621399,,44.43000030517578,230.60000610351562
2020-04-06,2.4700000286102295,1.6299999952316284,,,
2020-04-07,2.700000047683716,1.6699999570846558,,47.70000076293945,249.91000366210938
2020-04-08,2.740000009536743,1.7599999904632568,,47.69499969482422,249.77999877929688
2020-04-09,2.6700000762939453,1.9199999570846558,,48.65999984741211,255.17999267578125
2020-04-13,2.9700000286102295,2.069999933242798,,,
2020-04-14,3.009999990463257,2.119999885559082,,49.040000915527344,257.1400146484375
2020-04-15,3.200000047683716,2.049999952316284,,48.189998626708984,253.86000061035156
2020-04-16,3.25,2.0199999809265137,,48.69499969482422,257.55999755859375
2020-04-17,3.2100000381469727,2.259999990463257,,49.435001373291016,260.6700134277344
2020-04-20,3.190000057220459,2.259999990463257,,49.78499984741211,263.29998779296875
2020-04-21,3.0199999809265137,2.450000047683716,,47.845001220703125,251.30999755859375
2020-04-22,3.0899999141693115,2.440000057220459,,48.90999984741211,257.44000244140625
2020-04-23,3.059999942779541,2.369999885559082,,49.56999969482422,261.3299865722656
2020-04-24,2.940000057220459,2.440000057220459,,49.09000015258789,258.79998779296875
2020-04-27,3.240000009536743,2.440000057220459,,50.224998474121094,265.0799865722656
2020-04-28,3.3399999141693115,2.880000114440918,,50.58000183105469,265.739990234375
2020-04-29,3.609999895095825,2.9800000190734863,,51.54999923706055,269.9700012207031
2020-04-30,3.4100000858306885,2.930000066757202,,50.51499938964844,265.9599914550781
2020-05-01,3.180000066757202,3.1500000953674316,,,
2020-05-04,3.3399999141693115,3.2100000381469727,,48.939998626708984,258.1099853515625
2020-05-05,3.2799999713897705,3.190000057220459,,50.48500061035156,266.6099853515625
2020-05-06,3.619999885559082,2.950000047683716,,50.28499984741211,265.3399963378906
2020-05-07,3.630000114440918,2.9100000858306885,,50.834999084472656,268.0
2020-05-08,3.7699999809265137,2.990000009536743,,51.11000061035156,268.8399963378906
2020-05-11,3.740000009536743,2.9200000762939453,,51.29999923706055,270.17999267578125
2020-05-12,3.619999885559082,2.799999952316284,,51.165000915527344,269.3800048828125
2020-05-13,3.440000057220459,2.5399999618530273,,50.0,261.8299865722656
2020-05-14,3.450000047683716,2.509999990463257,,49.404998779296875,260.1300048828125
2020-05-15,3.369999885559082,2.509999990463257,,49.82500076293945,261.7699890136719
2020-05-18,3.609999895095825,2.5899999141693115,,51.54999923706055,271.7099914550781
2020-05-19,3.690000057220459,2.5899999141693115,,51.35499954223633,270.8500061035156
2020-05-20,3.4800000190734863,2.6500000953674316,,51.529998779296875,271.1600036621094
2020-05-21,3.3299999237060547,2.6600000858306885,,51.025001525878906,269.3699951171875
2020-05-22,3.2699999809265137,2.6500000953674316,,51.18000030517578,269.9100036621094
2020-05-25,,,,52.1150016784668,275.0
2020-05-26,3.819999933242798,2.680000066757202,,52.18000030517578,274.1600036621094
2020-05-27,4.170000076293945,2.6700000762939453,,52.060001373291016,272.7099914550781
2020-05-28,3.8299999237060547,2.559999942779541,,52.78499984741211,276.3699951171875
2020-05-29,3.9800000190734863,2.4800000190734863,,51.77000045776367,271.239990234375
2020-06-01,4.260000228881836,2.630000114440918,,52.540000915527344,
2020-06-02,4.699999809265137,2.7300000190734863,,52.68000030517578,274.20001220703125
2020-06-03,5.599999904632568,2.950000047683716,,53.5,277.9200134277344
2020-06-04,5.96999979019165,3.240000009536743,,53.040000915527344,275.5299987792969
2020-06-05,5.590000152587891,3.190000057220459,,54.474998474121094,284.1099853515625
2020-06-08,5.96999979019165,3.1500000953674316,,54.51499938964844,284.57000732421875
2020-06-09,6.679999828338623,3.740000009536743,,54.1150016784668,282.9100036621094
2020-06-10,6.300000190734863,4.050000190734863,,53.8650016784668,281.42999267578125
2020-06-11,5.909999847412109,3.4200000762939453,,51.93000030517578,271.1499938964844
2020-06-12,6.099999904632568,3.7799999713897705,,51.89500045776367,270.57000732421875
2020-06-15,6.829999923706055,4.239999771118164,,51.53499984741211,268.17999267578125
2020-06-16,6.989999771118164,4.400000095367432,,53.29999923706055,277.95001220703125
2020-06-17,6.840000152587891,4.135000228881836,,53.56999969482422,279.239990234375
2020-06-18,7.179999828338623,4.539999961853027,,53.35499954223633,278.0
2020-06-19,7.340000152587891,4.880000114440918,,53.790000915527344,280.4599914550781
2020-06-22,7.429999828338623,5.920000076293945,,53.125,276.05999755859375
2020-06-23,7.230000019073486,6.949999809265137,,53.61000061035156,278.57000732421875
2020-06-24,6.860000133514404,8.510000228881836,,52.209999084472656,271.5299987792969
2020-06-25,7.079999923706055,8.5600004196167,,52.470001220703125,271.75
2020-06-26,6.900000095367432,9.899999618530273,,52.220001220703125,270.760009765625
2020-06-29,7.230000019073486,14.510000228881836,,,
2020-06-30,7.71999979019165,17.389999389648438,,,
2020-07-01,7.909999847412109,19.18000030517578,,,
2020-07-02,9.380000114440918,20.90999984741211,,,
2020-07-06,11.510000228881836,17.610000610351562,,,
2020-07-07,13.220000267028809,16.850000381469727,,,
2020-07-08,12.880000114440918,16.65999984741211,,,
2020-07-09,14.569999694824219,16.059999465942383,,53.345001220703125,277.6099853515625
2020-07-10,14.979999542236328,15.180000305175781,,53.810001373291016,280.2300109863281
2020-07-13,13.84000015258789,15.4399995803833,,54.6349983215332,285.07000732421875
2020-07-14,14.09000015258789,16.5,,53.619998931884766,278.70001220703125
2020-07-15,13.520000457763672,16.34000015258789,,54.44499969482422,282.95001220703125
2020-07-16,12.9399995803833,15.829999923706055,,54.099998474121094,281.2699890136719
2020-07-17,11.09000015258789,14.930000305175781,,54.290000915527344,282.5299987792969
2020-07-20,12.819999694824219,16.31999969482422,,54.57500076293945,283.67999267578125
2020-07-21,12.880000114440918,16.09000015258789,,54.93000030517578,285.739990234375
2020-07-22,12.380000114440918,16.40999984741211,,54.310001373291016,282.45001220703125
2020-07-23,12.149999618530273,15.600000381469727,,54.42499923706055,283.0299987792969
2020-07-24,11.819999694824219,15.145000457763672,,53.375,277.55999755859375
2020-07-27,11.6899995803833,15.729999542236328,,53.025001525878906,274.739990234375
2020-07-28,12.270000457763672,16.100000381469727,,53.38999938964844,276.9200134277344
2020-07-29,12.699999809265137,16.149999618530273,,53.2599983215332,276.489990234375
2020-07-30,12.199999809265137,16.420000076293945,,52.72999954223633,275.1700134277344
2020-07-31,11.9399995803833,15.520000457763672,,52.560001373291016,275.2200012207031
2020-08-03,13.600000381469727,19.18000030517578,,53.70500183105469,281.7699890136719
2020-08-04,13.640000343322754,17.170000076293945,,53.72999954223633,281.4700012207031
2020-08-05,13.920000076293945,16.924999237060547,,53.65999984741211,280.6600036621094
2020-08-06,13.84000015258789,16.639999389648438,,53.68000030517578,281.6099853515625
2020-08-07,13.420000076293945,16.520000457763672,,54.13999938964844,284.95001220703125
2020-08-10,14.210000038146973,15.265000343322754,,54.28499984741211,285.94000244140625
2020-08-11,12.989999771118164,15.3100004196167,,54.7400016784668,287.6700134277344
2020-08-12,13.359999656677246,15.40999984741211,,55.005001068115234,287.57000732421875
2020-08-13,13.359999656677246,15.210000038146973,,54.869998931884766,287.0199890136719
2020-08-14,13.100000381469727,15.270000457763672,,54.68000030517578,286.5400085449219
2020-08-17,14.050000190734863,15.604999542236328,,54.71500015258789,286.2900085449219
2020-08-18,14.300000190734863,16.7549991607666,,54.52000045776367,285.20001220703125
2020-08-19,14.0600004196167,16.40999984741211,,54.83000183105469,286.79998779296875
2020-08-20,13.779999732971191,16.1299991607666,,54.599998474121094,286.2300109863281
2020-08-21,14.119999885559082,15.989999771118164,,54.92499923706055,288.7099914550781
2020-08-24,14.970000267028809,16.424999237060547,,55.43000030517578,291.05999755859375
2020-08-25,17.84000015258789,18.200000762939453,,55.470001220703125,291.760009765625
2020-08-26,20.440000534057617,17.43000030517578,,55.8849983215332,293.7799987792969
2020-08-27,19.8799991607666,16.7549991607666,,56.279998779296875,297.510009765625
2020-08-28,18.5,16.389999389648438,,55.84000015258789,294.9100036621094
2020-08-31,19.030000686645508,18.110000610351562,,,
2020-09-01,20.1200008392334,20.149999618530273,,55.81999969482422,295.2300109863281
2020-09-02,19.899999618530273,18.94499969482422,,56.810001373291016,301.010009765625
2020-09-03,18.700000762939453,17.670000076293945,,55.7599983215332,294.8500061035156
2020-09-04,17.979999542236328,19.709999084472656,,54.584999084472656,287.6300048828125
2020-09-08,17.030000686645508,21.3799991607666,,54.404998779296875,286.1000061035156
2020-09-09,18.09000015258789,23.6200008392334,,54.9900016784668,289.42999267578125
2020-09-10,17.739999771118164,22.389999389648438,,54.79999923706055,288.0400085449219
2020-09-11,17.969999313354492,23.690000534057617,,54.41999816894531,284.5400085449219
2020-09-14,18.729999542236328,26.059999465942383,,54.875,287.8999938964844
2020-09-15,19.190000534057617,25.350000381469727,,55.33000183105469,289.989990234375
2020-09-16,19.010000228881836,26.81999969482422,,55.5,290.4200134277344
2020-09-17,19.299999237060547,28.030000686645508,,54.79499816894531,285.9599914550781
2020-09-18,19.40999984741211,30.600000381469727,,54.29499816894531,282.67999267578125
